district,chiefdom,name,region,urban/rural ,address,facility_type,ownership,facility_status,gps_altitude,gps_precision,imputed_lat_long,latitude,longitude,geometry,Population,Cell Towers,Courts,Schools,Financial Institutions,Health Facilities,Water Points
Pujehun,Pujehun,Bendu,South,Rural,"BENDU,KOWA CHIEFDOM,MOYAMBA                  ",MCHP,Govt,Open,48.0,5.0,False,7.17635157,-11.90633216,POINT (-11.90633216 7.17635157),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Falaba,South,Rural,FALABA,MCHP,Govt,Open,96.0,5.0,False,7.42097616,-11.53064897,POINT (-11.53064897 7.42097616),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sahun,South,Rural,SAHUN,MCHP,Govt,Open,52.0,5.0,False,7.28640154,-11.63498825,POINT (-11.63498825 7.28640154),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Waiima,South,Rural,"WAIIMA,KORI CHIEFDOM MOYAMBA                 ",MCHP,Govt,Open,136.0,5.0,False,7.44680933,-11.45301016,POINT (-11.45301016 7.44680933),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sumbuya,North,Rural,SUMBUYA ,CHP,Govt,Open,2.0,4.0,False,7.18257187,-11.67438981,POINT (-11.67438981 7.18257187),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Pujehun Town,South,Urban,Pujehun GOV Hospital ,HOSPITAL,Govt,,,,True,7.31058448,-11.57359274,POINT (-11.57359274 7.31058448),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bandajuma,South,Rural,Sowa Chiefdom,CHC,Govt,Open,76.0,5.0,False,7.36929045,-11.40865854,POINT (-11.40865854 7.36929045),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bandasuma,South,Rural,Bandasuma village ,CHC,Govt,Open,10.0,5.0,False,7.22401532,-11.84247753,POINT (-11.84247753 7.22401532),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Blama Massaquoi,South,Rural,GALLINAS PERRI ,CHC,Govt,Open,74.0,5.0,False,7.29556181,-11.50436372,POINT (-11.50436372 7.29556181),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Fairo,South,Rural,Sorogbeima ,CHC,Govt,,,,True,7.310291396,-11.57341283,POINT (-11.57341283 7.310291396),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Futa Pejeh,South,Rural,PEJEH,CHC,Govt,,,,True,7.310645599999999,-11.57299889,POINT (-11.57299889 7.310645599999999),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Jendema,South,Rural,Jendema Town ,CHC,Govt,Open,69.0,5.0,False,7.02442325,-11.39115581,POINT (-11.39115581 7.02442325),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Karlu,South,Rural,YKK,CHC,Govt,Open,43.0,5.0,False,7.24125069,-11.76320773,POINT (-11.76320773 7.24125069),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Mano Bonjeima,South,Rural,MANO BONJEIMA,CHC,Govt,,,,True,7.31026938,-11.57337188,POINT (-11.57337188 7.31026938),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Dandabu,South,Rural,kpanga karbondeh,CHP,Govt,Open,101.0,5.0,False,7.47748535,-11.68529909,POINT (-11.68529909 7.47748535),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Falaba,South,Rural,Falaba Village ,CHP,Govt,Open,96.0,5.0,False,7.42097616,-11.53064897,POINT (-11.53064897 7.42097616),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Fanima,South,Rural,Fanima village ,CHP,Govt,Open,64.0,5.0,False,7.23824872,-11.48416841,POINT (-11.48416841 7.23824872),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Funyehun,South,Rural,GALLINES PERRI ,CHP,Govt,Open,59.0,5.0,False,7.10266946,-11.59409965,POINT (-11.59409965 7.10266946),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Gbaa,South,Rural,Gbaa Village ,CHP,Govt,Open,91.0,5.0,False,7.27525618,-11.23611654,POINT (-11.23611654 7.27525618),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Geoma Jargoh,South,Rural,Geoma Jargoh Village ,CHP,Govt,,,,True,7.310446663,-11.57158865,POINT (-11.57158865 7.310446663),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Gofor,South,Rural,Makpele ,CHP,Govt,Open,124.0,5.0,False,7.24285392,-11.36019971,POINT (-11.36019971 7.24285392),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Hongai,South,Rural,Hongai Village ,CHP,Govt,,,,True,7.309468106000001,-11.57293357,POINT (-11.57293357 7.309468106000001),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Makorma,South,Rural,GALLINAS,CHP,Govt,Open,67.0,4.0,False,7.39507124,-11.64254809,POINT (-11.64254809 7.39507124),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Massan,South,Rural,MASSAN,CHP,Govt,,,,True,7.309450151,-11.57265806,POINT (-11.57265806 7.309450151),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Njaluahun,South,Rural,Njaluanun Village ,CHP,Govt,Open,109.0,5.0,False,7.39240794,-11.44453882,POINT (-11.44453882 7.39240794),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sulima,South,Rural,Solima,CHP,Govt,,,,True,7.308716532999999,-11.57234318,POINT (-11.57234318 7.308716532999999),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sumbuya Bessima,South,Rural,sumbuya village,CHP,Govt,,,,True,7.309259245,-11.57209019,POINT (-11.57209019 7.309259245),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Taninahun,South,Rural,Taninahun Village ,CHP,Govt,Open,91.0,5.0,False,7.54858007,-11.80462826,POINT (-11.80462826 7.54858007),346461,9,18,343,33,99,1111
Pujehun,Pujehun,El-Shaddai Clinic,South,Rural,El-Shaddai Clinic ,MCHP,Mission,,,,True,7.309187561,-11.57046277,POINT (-11.57046277 7.309187561),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Static Pujehun,South,Urban,Static Pujehun ,MCHP,Govt,,,,True,7.309037497,-11.57326211,POINT (-11.57326211 7.309037497),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bangorma,South,Rural,YKK,MCHP,Govt,Open,60.0,5.0,False,7.40828515,-11.72582775,POINT (-11.72582775 7.40828515),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bayama,South,Rural,CRIM ,MCHP,Govt,Open,81.0,5.0,False,7.57797891,-11.82113578,POINT (-11.82113578 7.57797891),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bendu,South,Rural,"BENDU, MALEN CHIEFDOM                             ",MCHP,Govt,Open,48.0,5.0,False,7.17635157,-11.90633216,POINT (-11.90633216 7.17635157),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bengani,South,Rural,Bengani Village,MCHP,Govt,Open,83.0,5.0,False,7.34924264,-11.635721400000001,POINT (-11.6357214 7.34924264),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Blama Perri,South,Rural,GALLINES PERRI ,MCHP,Govt,Open,61.0,3.0,False,7.40128259,-11.67396902,POINT (-11.67396902 7.40128259),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bomi,South,Rural,Bomi Village ,MCHP,Govt,Open,74.0,5.0,False,7.24508775,-11.52605791,POINT (-11.52605791 7.24508775),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bomu Saamba,South,Rural,Bomu Saama Village,MCHP,Govt,,,,True,7.308758048,-11.57243103,POINT (-11.57243103 7.308758048),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bongay,South,Rural,PEJE ,MCHP,Govt,Open,129.0,37.0,False,7.52426123,-11.51753209,POINT (-11.51753209 7.52426123),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Borborbu,South,Rural,Borborbu Village,MCHP,Govt,Open,68.0,5.0,False,7.17212148,-11.75753884,POINT (-11.75753884 7.17212148),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Borma,South,Rural,BORMA YKK,MCHP,Govt,Open,88.0,5.0,False,7.49048852,-11.5641884,POINT (-11.5641884 7.49048852),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bumbeh Pejeh,South,Rural,Bumbeh Pejeh Village ,MCHP,Govt,,,,True,7.310614697999999,-11.57250116,POINT (-11.57250116 7.310614697999999),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Fonikoh,South,Rural,GALLINES PERRI ,MCHP,Govt,Open,113.0,5.0,False,7.32396724,-11.5894707,POINT (-11.5894707 7.32396724),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Futagolawoma,South,Rural,Futa Golawomw villaeg,MCHP,Govt,,,,True,7.310627529,-11.57302018,POINT (-11.57302018 7.310627529),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Gbahama,South,Rural,Gbahama vILLAGE,MCHP,Govt,Open,105.0,5.0,False,7.29772642,-11.34508949,POINT (-11.34508949 7.29772642),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Gibina,South,Rural,KPANGA KABONDE ,MCHP,Govt,Open,58.0,5.0,False,7.36376132,-11.78692716,POINT (-11.78692716 7.36376132),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Gissiwolo,South,Rural,Makpele ,MCHP,Govt,,,,True,7.309224537,-11.57397888,POINT (-11.57397888 7.309224537),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Koijeh,South,Rural, Sorogbeima Chiefdom ,MCHP,Govt,Open,106.0,5.0,False,6.99195505,-11.46942259,POINT (-11.46942259 6.99195505),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Kombeima,South,Rural,Kombeima Village,MCHP,Govt,Open,36.0,5.0,False,7.225875200000001,-11.65685591,POINT (-11.65685591 7.225875200000001),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Konia,South,Rural,Konia Village,MCHP,Govt,Open,112.0,5.0,False,7.45900278,-11.42769694,POINT (-11.42769694 7.45900278),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Kowama,South,Rural,GALLINAS,MCHP,Govt,Open,79.0,5.0,False,7.43660234,-11.57049085,POINT (-11.57049085 7.43660234),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Kpowubu Massaquoi,South,Rural,kpowubu village,MCHP,Govt,,,,True,7.309033746,-11.57188823,POINT (-11.57188823 7.309033746),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Liya,South,Rural,Lihay Village,MCHP,Govt,,,,True,7.308502159,-11.57117561,POINT (-11.57117561 7.308502159),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Malema 1,South,Rural,Malema 1 Village,MCHP,Govt,Open,59.0,5.0,False,7.07042743,-11.40777892,POINT (-11.40777892 7.07042743),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Mandeima,South,Rural,Mandeima Village,MCHP,Govt,,,,True,7.307694564,-11.57428935,POINT (-11.57428935 7.307694564),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Navai,South,Rural,Sorogbema,MCHP,Govt,Open,14.0,5.0,False,7.17026852,-11.48592301,POINT (-11.48592301 7.17026852),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Ngajubaoma/Missibu,South,Rural,Ngajuaoma Missibu Village,MCHP,Govt,,,,True,7.309096562000001,-11.57173566,POINT (-11.57173566 7.309096562000001),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Nyandehun,South,Rural,Nyandehun Village ,MCHP,Govt,Open,72.0,5.0,False,7.22428754,-11.70980263,POINT (-11.70980263 7.22428754),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Nyandehun,South,Rural,HYANDEHUN MANO SAKRIM,MCHP,Govt,Open,72.0,5.0,False,7.22428754,-11.70980263,POINT (-11.70980263 7.22428754),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Pehala,South,Rural,Pehala Village ,MCHP,Govt,Open,112.0,5.0,False,7.52537281,-11.62107939,POINT (-11.62107939 7.52537281),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Pejewa,South,Rural,Pejewa village ,MCHP,Govt,Open,115.0,52.0,False,7.58725678,-11.50629559,POINT (-11.50629559 7.58725678),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Saahun,South,Rural,Saahun Kpaka ,MCHP,Govt,Open,119.0,5.0,False,7.48795184,-11.4177595,POINT (-11.4177595 7.48795184),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Saahun,South,Rural,Saahun Village (Barri C/dom) ,MCHP,Govt,Open,119.0,5.0,False,7.48795184,-11.4177595,POINT (-11.4177595 7.48795184),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Salima,South,Rural,KPANGE KARBONDEH,MCHP,Govt,,,,True,7.309723954,-11.57408376,POINT (-11.57408376 7.309723954),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sawula,South,Rural,Sawula Village ,MCHP,Govt,Open,46.0,5.0,False,7.29804724,-11.73727765,POINT (-11.73727765 7.29804724),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sebengu,South,Rural,Mano Sakrim,MCHP,Govt,Open,69.0,5.0,False,7.07816515,-11.67044145,POINT (-11.67044145 7.07816515),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sengama,South,Rural,Sengama Village,MCHP,Govt,,,,True,7.309335657999999,-11.57130555,POINT (-11.57130555 7.309335657999999),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sengama,South,Rural,Sengama Village,MCHP,Govt,,,,True,7.311209878,-11.572968699999999,POINT (-11.5729687 7.311209878),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sorbeh Grima,South,Rural,Sorbeh Grima Village ,MCHP,Govt,Open,71.0,5.0,False,7.41065503,-11.77159191,POINT (-11.77159191 7.41065503),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Tambeyama,South,Rural,Tambeyama Village ,MCHP,Govt,Open,103.0,4.0,False,7.47220028,-11.51397902,POINT (-11.51397902 7.47220028),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Taninahun,South,Rural,KPANGA KABONDE ,MCHP,Govt,Open,91.0,5.0,False,7.54858007,-11.80462826,POINT (-11.80462826 7.54858007),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Taninahun,South,Rural,TANINAHUN MALEN,MCHP,Govt,Open,91.0,5.0,False,7.54858007,-11.80462826,POINT (-11.80462826 7.54858007),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Tongay,South,Rural,TOGAY KPAGACAGBONDE,MCHP,Govt,Open,45.0,5.0,False,7.36895754,-11.7256397,POINT (-11.7256397 7.36895754),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Upper Komende,South,Rural,Sowa ,MCHP,Govt,Open,104.0,5.0,False,7.62272532,-11.61657887,POINT (-11.61657887 7.62272532),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Vaama,South,Rural,Barri Chiefdom ,MCHP,Govt,Open,135.0,5.0,False,7.54247483,-11.41246795,POINT (-11.41246795 7.54247483),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Vaama,South,Rural,Vaama Village,MCHP,Govt,Open,135.0,5.0,False,7.54247483,-11.41246795,POINT (-11.41246795 7.54247483),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Vawahun Sowa,South,Rural,Vawahun Sowa ,MCHP,Govt,,,,True,7.3094636820000005,-11.57332401,POINT (-11.57332401 7.309463682000001),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Wai,South,Rural,Wai village,MCHP,Govt,Open,69.0,5.0,False,7.04739475,-11.45421482,POINT (-11.45421482 7.04739475),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Waiima,South,Rural,Barri Chiefdom ,MCHP,Govt,Open,136.0,5.0,False,7.44680933,-11.45301016,POINT (-11.45301016 7.44680933),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sumbuya,South,Rural,Sumbuya ,CHC,Govt,Open,2.0,4.0,False,7.18257187,-11.67438981,POINT (-11.67438981 7.18257187),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Bumpeh Perri,South,Rural,GALLINAS PERRI ,CHC,Govt,,,,True,7.311829601,-11.57245729,POINT (-11.57245729 7.311829601),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Gbondapi,South,Rural,Gbondapi Town,CHC,Govt,Open,56.0,5.0,False,7.36393936,-11.83002111,POINT (-11.83002111 7.36393936),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Potoru,South,Rural,Potoru New town,CHC,Govt,Open,128.0,5.0,False,7.50330002,-11.48118081,POINT (-11.48118081 7.50330002),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Sahn,South,Rural,MALAN CHIEFDOM ,CHC,Govt,Open,17.0,4.0,False,7.43713327,-11.84287998,POINT (-11.84287998 7.43713327),346461,9,18,343,33,99,1111
Pujehun,Pujehun,Zimmi,South,Rural,Makpele ,CHC,Govt,Open,120.0,5.0,False,7.321262700000001,-11.30905273,POINT (-11.30905273 7.321262700000001),346461,9,18,343,33,99,1111
Kailahun,Kailahun,Ngolahun,South,Rural,"Ngolahun Village, Bumpeh Ngao Chiefdom            ",CHC,Govt,Open,239.0,5.0,False,8.079512596,-10.79239273,POINT (-10.79239273 8.079512596000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Segbwema,South,,,CHP,,Open,204.0,15.0,False,7.984567642000001,-10.95460701,POINT (-10.95460701 7.984567642000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Kailahun Government Hospital,East,Rural,kailahun Government Hospital ,HOSPITAL,Govt,,,,True,8.087660368,-10.69291247,POINT (-10.69291247 8.087660368),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Nixon Memorial Hospital,East,Rural,Segbwema,HOSPITAL,Mission,,,,True,8.088439562000001,-10.69391685,POINT (-10.69391685 8.088439562000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Baiwala,East,Rural,Baiwala,CHC,Govt,Open,223.0,5.0,False,7.99571569,-10.64765944,POINT (-10.64765944 7.99571569),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Bunumbu,East,Rural,Bunumbu town ,CHC,Govt,Open,210.0,5.0,False,8.17268844,-10.85780709,POINT (-10.85780709 8.17268844),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Dia,East,Rural,Dia,CHC,Govt,Open,478.0,20.0,False,8.384486198,-10.409259800000001,POINT (-10.4092598 8.384486197999999),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Manowa,East,Rural,Manowa Town,CHC,Govt,,,,True,8.087249824,-10.69381328,POINT (-10.69381328 8.087249824000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Mobai,East,Rural,Mobai,CHC,Govt,Open,209.0,10.0,False,7.992364407,-10.75309277,POINT (-10.75309277 7.992364407),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Baiima,East,Rural,Baiima,CHP,Govt,Open,252.0,10.0,False,8.029374123,-10.76467896,POINT (-10.76467896 8.029374123),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Baoma Luawa,East,Rural,Baoma,CHP,Govt,,,,True,8.087167154,-10.69323964,POINT (-10.69323964 8.087167153999999),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Bendajuma Kpolihun,East,Rural,BENDAJU KPOLIHUN TOWN,CHP,Govt,,,,True,8.089061783,-10.69320993,POINT (-10.69320993 8.089061783),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Bomaru,East,Rural,Bomaru,CHP,Govt,,,,True,8.086275112000001,-10.694426199999999,POINT (-10.6944262 8.086275112000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Dawa,East,Rural,DAWA,CHP,Govt,Open,278.0,20.0,False,8.259814262,-10.31798077,POINT (-10.31798077 8.259814262000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Dodo Kortuma,East,Rural,Dodo kortuma ,CHP,Govt,Open,405.0,4.0,False,8.25345284,-10.41639707,POINT (-10.41639707 8.25345284),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Fobu,East,Rural,fobu town,CHP,Govt,Open,256.0,5.0,False,7.86354639,-10.65612235,POINT (-10.65612235 7.86354639),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Foidu,East,Rural,Foidu ,CHP,Govt,Open,401.0,25.0,False,8.473146439,-10.38582993,POINT (-10.38582993 8.473146439000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Gbalahun,East,Rural,Gbalahun,CHP,Govt,Open,388.0,5.0,False,8.25442643,-10.48864865,POINT (-10.48864865 8.254426430000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Gbeworbu Gao,East,Rural,gbeworbu gao ,CHP,Govt,,,,True,8.086839657,-10.69267523,POINT (-10.69267523 8.086839657000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Kono-Bendu,East,Rural,kono-Bendu ,CHP,Govt,,,,True,8.087493685,-10.69389511,POINT (-10.69389511 8.087493685),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Kwellu-Ngieya,East,Rural,Kwellu-Ngieya Town,CHP,Govt,,,,True,8.08655324,-10.69297361,POINT (-10.69297361 8.086553240000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Laleihun Penguia,East,Rural,lALEIHUN penguia Chifdom,CHP,Govt,,,,True,8.08789109,-10.69321641,POINT (-10.69321641 8.087891089999999),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Madina,East,Rural,Madina town,CHP,Govt,Open,299.0,5.0,False,7.79381396,-10.77598818,POINT (-10.77598818 7.79381396),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Manboma,East,Rural,Manboma Town ,CHP,Govt,,,,True,8.089341766,-10.69549917,POINT (-10.69549917 8.089341766),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Mano-Sewalu,East,Rural,sewalu,CHP,Govt,,,,True,8.089454925,-10.69327161,POINT (-10.69327161 8.089454925),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Mofindor,East,Rural,Mofindor ,CHP,Govt,,,,True,8.088841127,-10.69275067,POINT (-10.69275067 8.088841127),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Nagbena,East,Rural,nagbena,CHP,Govt,,,,True,8.089038913,-10.69362993,POINT (-10.69362993 8.089038913),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Niahun Gbuyama,East,Rural,Niahun Gbuyama Town,CHP,Govt,Open,223.0,25.0,False,8.063393592999999,-10.937265400000001,POINT (-10.9372654 8.063393592999999),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Njala-Grima,East,Rural,Njala-Grima,CHP,Govt,,,,True,8.087534376,-10.69326321,POINT (-10.69326321 8.087534376000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Nyandehun Nguvoihun,East,Rural,nyandehun,CHP,Govt,,,,True,8.088818776,-10.69277633,POINT (-10.69277633 8.088818776),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Nyeama,East,Rural,nyeama town,CHP,Govt,,,,True,8.086975952000001,-10.69480399,POINT (-10.69480399 8.086975952000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Peje Baoma,East,Rural,peje Baoma town,CHP,Govt,Open,315.0,5.0,False,8.24137057,-10.7892616,POINT (-10.7892616 8.241370570000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Pendembu Njeigbla,East,Rural,Pendembu Njeigbla ,CHP,Govt,Open,216.0,10.0,False,7.948879719,-10.9265728,POINT (-10.9265728 7.948879719),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Pewama,East,Rural,Pewama town,CHP,Govt,Open,238.0,15.0,False,7.835333824,-10.99312782,POINT (-10.99312782 7.835333824),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Sandeyallu,East,Rural,sandeyalle ,CHP,Govt,Open,408.0,5.0,False,8.295656204,-10.46546841,POINT (-10.46546841 8.295656204),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Sengema Gao,East,Rural,sengema ,CHP,Govt,Open,295.0,25.0,False,8.054922104,-10.57864285,POINT (-10.57864285 8.054922103999999),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Siama,East,Rural,siama,CHP,Govt,,,,True,8.088487967999999,-10.69416853,POINT (-10.69416853 8.088487967999999),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Sienga,East,Rural,seinga,CHP,Govt,Open,224.0,5.0,False,7.93801392,-10.62795471,POINT (-10.62795471 7.93801392),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Voahun,East,Rural,voahun,CHP,Govt,,,,True,8.088052211,-10.69460654,POINT (-10.69460654 8.088052211000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Woroma,East,Rural,woroma,CHP,Govt,Open,243.0,25.0,False,8.258497238,-10.71245766,POINT (-10.71245766 8.258497238),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Yoyah,East,Rural,Yoyah Town ,CHP,Govt,Open,244.0,20.0,False,7.927955151,-10.77053165,POINT (-10.77053165 7.927955151),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Bandajuma Sinneh,East,Rural,bandajuma sinneh,MCHP,Govt,Open,409.0,25.0,False,8.220990181,-10.58587074,POINT (-10.58587074 8.220990180999999),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Bombohun,East,Rural,Bombohun Town,MCHP,Govt,Open,232.0,15.0,False,7.959406853,-10.83735561,POINT (-10.83735561 7.959406853),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Dambu,East,Rural,dambu town ,MCHP,Govt,Open,262.0,10.0,False,7.975790977000001,-10.90149784,POINT (-10.90149784 7.975790977000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Gbandiwulo,East,Rural,Gbandiwulo ,MCHP,Govt,Open,890.0,10.0,False,8.16459465,-10.38232994,POINT (-10.38232994 8.16459465),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Geima,East,Rural,Giema,MCHP,Govt,,,,True,8.087572913999999,-10.69223573,POINT (-10.69223573 8.087572913999999),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Jenneh,East,Rural,Jenneh,MCHP,Govt,,,,True,8.089987407,-10.693382000000001,POINT (-10.693382 8.089987407000001),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Madopolahun,East,Rural,Madopolahun,MCHP,Govt,,,,True,8.087832403,-10.69503773,POINT (-10.69503773 8.087832403),527248,17,26,516,70,74,1907
Kailahun,Kailahun,Mende Buiima,East,Rural,Mende Buiima,MCHP,Govt,,,,True,8.088872746,-10.69354833,POINT (-10.69354833 8.088872746),527248,17,26,516,70,74,1907
